"Pitcher","TaggedPitchType","PitchNo","Date","Time","PAofInning","PitchofPA","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","Counts","Barrel","HardHit","secTilt","AveTilt"
"Nick DeMonica","Curveball",90,2024-10-16,16:22:55,4,4,1000121586,"Left","MIA_RED","Vrlak, Jake","1000131822","Right","MIA_RED","Undefined",4,"Top",2,1,2,"Curveball","HitByPitch","Undefined","Undefined","HitByPitch",0,0,NA,77.23822,0.317334,3.450838,2702.985015,309.865363,04:15:00,5.51358,-2.13388,5.01698,-56.46562,-6.52355,10.15367,1.10814,1.97287,69.46228,-9.892699,5.241376,0.508633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.85697,-3.05949,1.79401,50,5.49807,-7.12819,-111.60581,-1.34335,-4.70971,26.04698,-35.90994,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241016-McKieFieldStad-Private-1","6e0908c0-8bfc-11ef-a3ea-2f348c5e2a0f",74.10535,NA,NA,7.77593,NA,NA,NA,NA,NA,NA,"591cbe37-8c65-40e2-81c3-b81ee577d06d",2024-10-16,20:22:55,2024-10-16 20:22:55.743,2024-10-16 20:22:55.743,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","eaa4293d-11a8-4fc9-87f0-c240693f5cb5",55.482,-112.87797,13.02349,5.52085,0.41053,-17.95497,2.13654,-6.89817,-2.35485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",288,2024-09-26,17:31:26,4,1,1000121586,"Left","MIA_RED","Novak, David","1000076952","Right","MIA_RED","Undefined",10,"Top",1,0,0,"Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,76.98174,2.406711,0.563647,2643.795897,303.401019,04:00:00,5.50896,-2.27814,5.16513,-56.67834,-8.71162,15.20036,3.05228,-0.48095,71.45418,-7.819048,3.256583,0.498473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.46158,-4.57173,2.2134,50,5.68941,-1.69585,-111.86348,2.71381,-9.54805,18.3128,-38.02416,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","b04bddb0-7c4e-11ef-8ed0-3307dd70d947",75.61585,NA,NA,5.52756,NA,NA,NA,NA,NA,NA,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,21:31:26,2024-09-26 21:31:26.987612,2024-09-26 21:31:26.987612,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","8e32556a-d1e3-4b03-8a3c-941cea086ff5",55.33787,-112.73394,9.1564,5.51745,4.5212,-19.01208,2.28322,-1.242,-4.77403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",259,2024-09-26,17:14:11,2,6,1000121586,"Left","MIA_RED","Gonzalez Rivera, Ignacio","10124440","Right","MIA_RED","Undefined",9,"Top",2,2,2,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,78.11453,2.50834,-0.595367,2869.763166,299.06097,04:00:00,5.52412,-2.37611,4.67066,-54.08786,-6.56863,14.22977,3.40082,-1.75578,72.23897,-7.184264,1.902833,0.496142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.11855,-3.44114,2.42308,50,5.73014,0.57636,-113.38672,2.92001,-9.35616,18.87171,-36.69684,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","47023360-7c4c-11ef-8ed0-3307dd70d947",75.97105,NA,NA,5.87556,NA,NA,NA,NA,NA,NA,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,21:14:11,2024-09-26 21:14:11.425782,2024-09-26 21:14:11.425782,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","3b101cd2-a66a-47df-af05-08db585bff53",55.83109,-114.35311,9.43585,5.5325,4.79919,-18.34842,2.3813,1.05547,-4.67808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"2-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",71,2024-10-01,17:08:50,2,4,1000121586,"Left","MIA_RED","Buzzeo, Blake","1000107706","Right","MIA_RED","Undefined",3,"Top",0,1,2,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,76.77038,2.993534,0.761324,2450.372136,327.710561,05:00:00,5.4703,-2.29622,4.71447,-60.57302,-10.13438,7.55402,3.26629,-0.94417,69.30209,-7.923518,2.088334,0.511156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.43264,-5.37307,2.21212,50,5.71892,-1.79667,-111.04899,3.54919,-4.2134,23.047,-38.76926,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241001-McKieFieldStad-Private-1","5bb95ae0-8039-11ef-a7c2-6d3d7cb8871d",73.73965,NA,NA,7.46829,NA,NA,NA,NA,NA,NA,"691c5d59-1401-437d-afa2-e86a3af87cc6",2024-10-01,21:08:50,2024-10-01 21:08:50.268812,2024-10-01 21:08:50.268812,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","1ea46bdb-16a7-40b3-9672-eb247a5c219e",55.78364,-112.2429,11.5235,5.48304,5.55757,-19.38463,2.29954,-1.5784,-2.1067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",96,2024-09-20,15:57:34,2,5,1000121586,"Left","MIA_RED","Raether, Carson","1000338521","Left","MIA_RED","Undefined",3,"Bottom",1,1,2,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,77.44968,0.893822,1.395224,2707.229225,308.433662,04:15:00,5.40964,-2.31822,5.16379,-58.31507,-9.87619,14.51989,1.39161,0.20518,70.70327,-9.644835,3.970485,0.50092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.77945,-4.69788,2.17659,50,5.4484,-3.32131,-112.30744,-0.31735,-8.53721,23.00181,-38.08997,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","94a3ce10-778a-11ef-974c-1fff098cee3e",75.2464,NA,NA,6.74641,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,19:57:34,2024-09-20 19:57:34.827262,2024-09-20 19:57:34.827262,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","8239cc32-fcc4-4088-861f-cb42faf5f06a",55.33599,-113.39504,11.50091,5.42082,1.48367,-19.04498,2.32409,-2.91764,-4.26861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",244,2024-10-05,15:29:52,3,1,1000121586,"Left","MIA_RED","Ritlinger-Nirider, Dennis","1000224620","Right","BAL_UNI","Undefined",9,"Top",1,0,0,"Curveball","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,77.50183,0.784437,2.143659,2899.276364,301.877967,04:00:00,5.39627,-2.37793,4.89815,-57.23495,-7.88685,15.59985,1.36918,0.95049,70.14986,-9.534127,4.893537,0.505599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.97737,-3.67555,2.15416,50,5.42499,-4.84275,-112.16244,-0.5402,-8.6829,24.66016,-36.74806,"MIA_RED","BAL_UNI","McKieFieldStad","TeamExclusive","Team","20241005-McKieFieldStad-Private-1","31e10eb0-8350-11ef-80ce-3540e34c3bdf",74.54999,NA,NA,7.35197,NA,NA,NA,NA,NA,NA,"b4c90017-c7c1-4877-a2f6-05f6428659a8",2024-10-05,19:29:52,2024-10-05 19:29:52.087,2024-10-05 19:29:52.087,NA,"v3",471355,NA,NA,"Novak, David","1000076952","Right","MIA_RED","eba6a628-3167-49f5-a591-3808e2f361f9",55.60022,-113.38703,12.33008,5.4065,1.28465,-18.37403,2.38394,-4.41157,-4.34145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",82,2024-10-16,16:19:36,2,2,1000121586,"Left","MIA_RED","Zarlingo, Anthony","1000113533","Right","MIA_RED","Undefined",4,"Top",2,0,1,"Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,77.15708,1.366941,1.402481,2805.862389,315.072649,04:30:00,5.58971,-2.34622,4.79894,-61.38574,-11.33619,13.18505,1.7701,0.0817,69.62273,-9.686036,3.725262,0.50918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.9567,-5.45134,2.19448,50,5.67274,-3.29199,-111.64413,0.38276,-7.3315,24.75316,-38.88355,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241016-McKieFieldStad-Private-1","f7046fd0-8bfb-11ef-a3ea-2f348c5e2a0f",74.02574,NA,NA,7.53435,NA,NA,NA,NA,NA,NA,"591cbe37-8c65-40e2-81c3-b81ee577d06d",2024-10-16,20:19:36,2024-10-16 20:19:36.18,2024-10-16 20:19:36.18,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","febf5280-ab3e-4127-80af-634c3f2a5f77",55.69891,-112.90059,12.37658,5.60321,2.35648,-19.44178,2.35214,-2.91984,-3.66575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-1",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",258,2024-09-26,17:13:49,2,5,1000121586,"Left","MIA_RED","Gonzalez Rivera, Ignacio","10124440","Right","MIA_RED","Undefined",9,"Top",2,1,2,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,77.19396,4.977257,-2.431805,2927.583917,307.146804,04:15:00,5.62178,-2.37801,5.05632,-58.16846,-9.61713,14.64654,5.48428,-3.45215,70.51448,-5.527283,0.149218,0.501501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.75111,-5.39378,2.59789,50,6.05123,4.1154,-111.63238,7.59119,-9.8233,19.28189,-39.0098,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","39852300-7c4c-11ef-8ed0-3307dd70d947",75.1592,NA,NA,6.67948,NA,NA,NA,NA,NA,NA,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,21:13:49,2024-09-26 21:13:49.00141,2024-09-26 21:13:49.00141,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","a783cf4b-f935-4623-9531-4dea5fa8fd34",55.44401,-112.56877,9.64095,5.63658,9.48564,-19.5049,2.38645,4.59246,-4.91165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",124,2024-09-20,16:15:26,1,5,1000121586,"Left","MIA_RED","Villanueva, Wilson Javier","10146031","Right","MIA_RED","Undefined",4,"Bottom",0,1,2,"Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,76.82846,0.85334,3.301475,2845.432316,298.133034,04:00:00,5.42798,-2.33509,4.51407,-55.85806,-5.26945,13.07717,1.58737,1.90285,70.09521,-9.1294,5.584235,0.511915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.33134,-2.34799,1.97621,50,5.46414,-6.96359,-111.10306,-0.43596,-6.57716,22.32373,-35.07072,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","13502bd0-778d-11ef-974c-1fff098cee3e",73.63027,NA,NA,6.73325,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,20:15:26,2024-09-20 20:15:26.31562,2024-09-20 20:15:26.31562,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","78779e63-30a2-48f3-988a-d43db8370aff",55.9844,-112.29906,11.16187,5.43716,1.44296,-17.53536,2.33985,-6.61122,-3.28858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",284,2024-09-26,17:29:35,2,4,1000121586,"Left","MIA_RED","Krupinski, Dom","702597","Left","MIA_RED","Undefined",10,"Top",1,2,1,"Curveball","HitByPitch","Undefined","Undefined","HitByPitch",0,0,NA,76.40261,2.788249,0.345003,2660.15395,302.618848,04:00:00,5.44881,-2.29025,5.26786,-55.1109,-6.30811,12.08949,3.4775,-0.95871,70.39838,-7.208319,2.489983,0.502798,NA,NA,-147.87319,3484.384657,NA,NA,NA,49.94208,43.45701,-150.286854,0.699392,-5.9726,-3.49244,2.24937,50,5.6628,-1.1352,-110.91675,3.52082,-7.4731,19.02275,-36.54389,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","6dbf4680-7c4e-11ef-8ed0-3307dd70d947",74.96534,4.16603,NA,6.00422,NA,NA,NA,0.03275,3.22668,0.96873,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,21:29:35,2024-09-26 21:29:35.584911,2024-09-26 21:29:35.584911,"GroundBall","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","887cc9d5-8946-47fb-9e2c-de391d949e3a",55.23346,-111.81071,9.51137,5.45699,5.23817,-18.27195,2.29446,-0.78401,-3.73655,47.437291,0.03275,-64.25507,2.91668,0.31543,-0.03364,0.03067,-0.00441,-0.00041,6e-05,3.22668,8.53521,-19.67627,1.3925,-0.23833,0.05713,-0.00385,0.00028,-0.00022,0.96873,-40.34904,5.31598,-0.38148,0.11739,-0.00433,-0.002,-0.00094,0.00032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High",NA,NA,NA,"2-1",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",241,2024-10-05,15:28:41,2,2,1000121586,"Left","MIA_RED","Terzola, Matthew","1000224622","Right","BAL_UNI","Undefined",9,"Top",0,0,1,"Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,76.56267,2.856894,0.371397,2878.120103,327.548307,05:00:00,5.41102,-2.45139,4.93991,-65.99988,-16.18221,11.33434,2.61333,-1.15586,69.90057,-9.019411,2.372824,0.507999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.46099,-8.31497,2.4055,50,5.63374,-1.18638,-110.9853,3.11706,-6.74889,21.56768,-42.45001,"MIA_RED","BAL_UNI","McKieFieldStad","TeamExclusive","Team","20241005-McKieFieldStad-Private-1","078f0310-8350-11ef-80ce-3540e34c3bdf",74.19783,NA,NA,6.6621,NA,NA,NA,NA,NA,NA,"b4c90017-c7c1-4877-a2f6-05f6428659a8",2024-10-05,19:28:41,2024-10-05 19:28:41.315,2024-10-05 19:28:41.315,NA,"v3",471355,NA,NA,"Novak, David","1000076952","Right","MIA_RED","8b577e35-73c7-4dd9-a41f-a46b45576a02",55.56215,-112.06098,10.78384,5.42548,5.23423,-21.225,2.45627,-0.84978,-3.37445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-1",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",243,2024-10-05,15:29:23,2,4,1000121586,"Left","MIA_RED","Terzola, Matthew","1000224622","Right","BAL_UNI","Undefined",9,"Top",0,0,2,"Curveball","StrikeCalled","Strikeout","Undefined","Strikeout",0,0,NA,77.16011,2.625944,-0.007156,2638.010336,303.116775,04:00:00,5.40947,-2.37861,4.9393,-59.7755,-9.40327,17.60674,2.91167,-0.91814,68.54993,-8.241456,3.099892,0.510819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.58252,-4.92,2.36418,50,5.61596,-0.74181,-111.46131,2.92079,-10.41403,26.64734,-38.14397,"MIA_RED","BAL_UNI","McKieFieldStad","TeamExclusive","Team","20241005-McKieFieldStad-Private-1","20fc1b30-8350-11ef-80ce-3540e34c3bdf",73.78825,NA,NA,8.61018,NA,NA,NA,NA,NA,NA,"b4c90017-c7c1-4877-a2f6-05f6428659a8",2024-10-05,19:29:23,2024-10-05 19:29:23.979,2024-10-05 19:29:23.979,NA,"v3",471355,NA,NA,"Novak, David","1000076952","Right","MIA_RED","74f94b89-e630-4417-8d6f-67f60c83464f",55.55561,-112.78169,13.32367,5.42441,4.81082,-19.07199,2.38815,-0.2258,-5.20701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",80,2024-10-16,16:18:37,1,2,1000121586,"Left","MIA_RED","Baker, Dillon","1000034148","Right","MIA_RED","Undefined",4,"Top",1,0,1,"Curveball","InPlay","Undefined","GroundBall","Out",1,0,NA,76.77642,2.163827,0.986446,2764.098817,314.703716,04:30:00,5.61133,-2.32711,4.9999,-61.53523,-11.40209,13.41788,2.52739,-0.27763,69.18539,-8.973783,3.357929,0.509605,81.30558,-31.188997,-40.170714,NA,NA,NA,NA,5.35519,5.28583,-26.642214,0.044823,-6.31768,-5.91555,2.22074,50,5.76917,-2.45902,-111.13269,1.99717,-7.70918,24.42191,-39.39255,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241016-McKieFieldStad-Private-1","d40d2c60-8bfb-11ef-a3ea-2f348c5e2a0f",73.96401,2.77619,NA,7.59103,NA,NA,NA,1.2823,2.77619,0.55693,"591cbe37-8c65-40e2-81c3-b81ee577d06d",2024-10-16,20:18:37,2024-10-16 20:18:37.582,2024-10-16 20:18:37.582,"GroundBall","v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","738f1d88-1304-40b9-bf3b-702946f22c7d",55.49919,-112.33466,12.21095,5.62317,3.93595,-19.69628,2.33243,-2.0796,-3.85459,NA,1.28063,78.18173,NA,NA,NA,NA,NA,NA,NA,2.77752,-61.93747,NA,NA,NA,NA,NA,NA,NA,0.55834,-66.00021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Low","Low",NA,NA,NA,"0-1",FALSE,FALSE,15183.8709677419,NA
"Nick DeMonica","Curveball",132,2024-09-20,16:19:40,3,5,1000121586,"Left","MIA_RED","Baker, Dillon","1000034148","Right","MIA_RED","Undefined",4,"Bottom",1,2,2,"Curveball","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,76.67778,1.417916,2.691899,2738.80539,304.204889,04:15:00,5.44703,-2.34153,4.74732,-58.80669,-8.23678,14.76548,1.89305,1.44391,69.58147,-9.150078,5.283346,0.51182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.47729,-4.2376,2.05662,50,5.53709,-5.80861,-110.94449,0.63265,-7.91289,23.52375,-37.35084,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","aaa57940-778d-11ef-974c-1fff098cee3e",73.6439,NA,NA,7.09631,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,20:19:40,2024-09-20 20:19:40.252414,2024-09-20 20:19:40.252414,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","f1ad2dcc-2a5e-4cd3-b753-a54deffdffa8",55.75328,-112.15773,11.76187,5.45478,2.55903,-18.67542,2.34568,-5.4005,-3.95644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"2-2",FALSE,NA,15183.8709677419,NA
"Nick DeMonica","Curveball",128,2024-09-20,16:18:01,3,1,1000121586,"Left","MIA_RED","Baker, Dillon","1000034148","Right","MIA_RED","Undefined",4,"Bottom",1,0,0,"Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,76.03391,2.690572,0.479892,2657.088041,298.945148,04:00:00,5.38934,-2.42598,4.74833,-58.68334,-7.16493,16.3969,3.05283,-0.60443,68.4717,-7.914433,3.361583,0.516598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.81808,-3.80626,2.36252,50,5.60833,-1.61397,-109.97098,3.02188,-9.37452,23.29155,-36.73806,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","700effe0-778d-11ef-974c-1fff098cee3e",72.96282,NA,NA,7.56221,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,20:18:01,2024-09-20 20:18:01.89962,2024-09-20 20:18:01.89962,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","fee847af-6e88-4ecd-8355-7a3ce4bd7541",55.7489,-111.18191,11.64577,5.40157,4.9319,-18.36903,2.43376,-1.12658,-4.68726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,15183.8709677419,NA
